lat_bin,lon_bin,time_bin,count,total_magnitude,max_magnitude
142,11,45,7,25.80,5.10
142,11,46,1,3.70,3.70
142,11,47,2,6.70,3.40
142,11,49,2,6.30,3.20
142,11,51,4,13.40,4.10
142,11,54,7,27.50,5.50
142,11,55,2,8.40,4.90
142,11,56,3,10.60,3.70
142,11,57,2,7.00,3.90
142,11,58,8,28.60,4.30
142,11,59,4,14.10,3.80
142,11,61,1,4.00,4.00
142,11,62,3,10.10,3.80
142,11,65,2,7.10,4.10
142,11,68,1,3.10,3.10
142,11,69,2,7.10,3.80
142,11,70,2,7.40,3.80
142,11,72,1,3.00,3.00
142,11,73,1,4.30,4.30
142,11,75,1,3.30,3.30
142,11,76,1,3.20,3.20
142,11,77,2,6.90,3.90
142,11,78,13,47.80,4.20
142,11,79,1,3.00,3.00
142,11,80,1,3.50,3.50
142,11,81,2,6.30,3.30
142,11,82,1,3.60,3.60
142,11,83,1,3.80,3.80
142,11,84,2,6.80,3.50
142,11,86,1,3.20,3.20
142,11,87,6,22.10,4.40
142,11,88,1,3.10,3.10
142,11,89,2,6.80,3.70
142,11,91,1,3.40,3.40
142,11,92,1,3.60,3.60
142,11,93,1,3.40,3.40
142,11,96,2,6.40,3.40
142,11,97,1,4.00,4.00
142,11,101,1,3.50,3.50
142,11,103,1,3.00,3.00
142,11,104,1,4.30,4.30
142,11,106,2,7.00,3.70
142,11,107,1,3.00,3.00
142,11,108,1,3.00,3.00
142,11,109,2,7.70,4.40
142,11,110,1,3.30,3.30
142,11,113,1,3.70,3.70
142,11,115,1,3.20,3.20
142,11,117,1,3.70,3.70
142,11,119,1,3.50,3.50
142,12,4,1,3.10,3.10
142,12,5,1,3.20,3.20
142,12,6,1,3.60,3.60
142,12,15,2,8.60,4.60
142,12,20,1,3.70,3.70
142,12,21,2,6.10,3.10
142,12,22,1,5.20,5.20
142,12,28,72,271.90,6.80
142,12,29,3,10.80,3.90
142,12,30,7,24.10,4.30
142,12,32,1,3.00,3.00
142,12,34,1,3.60,3.60
142,12,36,1,3.70,3.70
142,12,39,2,6.50,3.30
142,12,40,1,3.10,3.10
142,12,42,1,3.20,3.20
142,12,43,1,3.10,3.10
142,12,45,1,3.40,3.40
142,12,46,2,7.60,4.40
142,12,48,1,3.20,3.20
142,12,49,1,3.00,3.00
142,12,53,3,11.20,4.50
142,12,63,1,3.30,3.30
142,12,65,1,3.50,3.50
142,12,66,1,3.30,3.30
142,12,69,1,3.10,3.10
142,12,72,1,3.90,3.90
142,12,74,1,3.20,3.20
142,12,78,1,3.20,3.20
142,12,79,2,6.80,3.60
142,12,81,1,4.00,4.00
142,12,84,2,6.30,3.30
142,12,86,7,30.50,5.60
142,12,87,1,3.40,3.40
142,12,94,1,4.40,4.40
142,12,97,1,4.10,4.10
142,12,98,1,3.20,3.20
142,12,100,1,4.40,4.40
142,12,109,2,6.50,3.40
142,12,112,1,3.60,3.60
142,12,117,1,3.30,3.30
142,12,118,1,3.40,3.40
142,12,119,1,3.50,3.50
142,13,0,1,3.10,3.10
142,13,5,1,3.00,3.00
142,13,15,1,3.50,3.50
142,13,17,1,3.60,3.60
142,13,19,1,3.20,3.20
142,13,22,1,3.10,3.10
142,13,25,1,3.20,3.20
142,13,28,1,3.00,3.00
142,13,29,3,10.30,4.30
142,13,30,1,3.40,3.40
142,13,31,1,3.00,3.00
142,13,32,1,4.50,4.50
142,13,35,1,3.00,3.00
142,13,36,2,7.70,4.50
142,13,47,1,3.00,3.00
142,13,53,1,4.50,4.50
142,13,54,1,3.20,3.20
142,13,55,1,3.20,3.20
142,13,56,1,4.10,4.10
142,13,57,1,4.60,4.60
142,13,58,3,10.20,3.60
142,13,60,1,3.00,3.00
142,13,63,1,3.80,3.80
142,13,67,1,3.40,3.40
142,13,69,1,4.00,4.00
142,13,71,1,3.80,3.80
142,13,72,2,6.80,3.50
142,13,73,1,3.20,3.20
142,13,74,5,17.20,3.80
142,13,75,1,3.40,3.40
142,13,76,4,13.60,3.70
142,13,80,1,3.20,3.20
142,13,81,1,3.00,3.00
142,13,86,7,22.80,3.50
142,13,87,1,3.60,3.60
142,13,89,1,3.00,3.00
142,13,90,2,7.70,3.90
142,13,93,3,10.90,4.30
142,13,94,1,3.00,3.00
142,13,95,3,10.70,3.90
142,13,97,2,7.60,4.20
142,13,98,2,6.10,3.10
142,13,99,1,3.80,3.80
142,13,105,1,3.30,3.30
142,13,106,2,6.70,3.40
142,13,107,1,4.00,4.00
142,13,108,5,16.80,3.80
142,13,111,2,6.70,3.70
142,13,112,1,3.00,3.00
142,13,113,5,18.00,4.00
142,14,0,2,7.00,4.00
142,14,21,1,3.00,3.00
142,14,26,1,3.50,3.50
142,14,35,1,4.00,4.00
142,14,51,1,3.80,3.80
142,14,67,1,3.10,3.10
142,14,86,1,3.00,3.00
142,14,87,3,9.60,3.40
142,14,90,3,9.40,3.20
142,14,99,1,3.00,3.00
142,14,105,1,3.30,3.30
142,14,107,1,3.20,3.20
142,14,112,1,3.90,3.90
142,14,114,1,4.50,4.50
142,15,3,1,3.00,3.00
142,15,46,1,3.60,3.60
142,15,50,1,3.10,3.10
142,15,53,1,3.40,3.40
142,15,54,1,3.10,3.10
142,15,90,1,3.10,3.10
142,15,95,1,3.00,3.00
142,15,114,1,3.00,3.00
142,15,118,1,3.20,3.20
142,16,27,1,3.10,3.10
142,16,35,1,3.30,3.30
142,16,36,1,3.00,3.00
142,16,43,1,3.10,3.10
142,16,50,3,9.80,3.70
142,16,55,1,3.50,3.50
142,16,61,1,3.00,3.00
142,16,70,1,3.10,3.10
142,16,79,1,3.00,3.00
142,16,80,1,3.30,3.30
142,16,83,1,3.00,3.00
142,16,86,1,3.20,3.20
142,16,89,2,6.60,3.40
142,16,91,1,3.10,3.10
142,16,92,1,3.00,3.00
142,16,99,2,8.20,5.20
142,16,110,1,3.10,3.10
142,16,111,1,3.20,3.20
142,16,113,6,20.90,5.30
142,16,114,1,3.00,3.00
142,16,115,1,3.20,3.20
142,16,116,1,3.10,3.10
142,16,117,1,3.20,3.20
142,16,118,2,7.20,3.90
142,16,119,3,9.10,3.10
142,17,27,1,3.20,3.20
142,17,35,1,3.00,3.00
142,17,39,1,3.90,3.90
142,17,47,1,3.00,3.00
142,17,52,1,3.00,3.00
142,17,53,1,3.20,3.20
142,17,58,1,3.90,3.90
142,17,60,2,6.20,3.20
142,17,64,1,3.30,3.30
142,17,69,1,3.10,3.10
142,17,70,1,3.10,3.10
142,17,83,1,3.20,3.20
142,17,92,1,3.30,3.30
142,17,105,1,3.50,3.50
142,17,113,1,3.00,3.00
142,17,115,1,3.20,3.20
142,18,2,1,3.30,3.30
142,18,22,1,3.00,3.00
142,18,49,1,4.00,4.00
142,18,67,1,3.00,3.00
142,18,81,1,3.00,3.00
142,18,92,1,3.20,3.20
142,18,96,2,6.10,3.10
142,18,106,1,3.30,3.30
142,18,112,1,3.30,3.30
142,20,18,1,3.30,3.30
142,20,83,1,3.70,3.70
142,21,105,1,4.10,4.10
142,22,42,1,3.40,3.40
142,47,64,1,4.20,4.20
142,47,68,1,4.20,4.20
142,47,77,1,4.40,4.40
142,47,89,1,4.10,4.10
142,64,21,1,4.20,4.20
142,144,51,1,4.80,4.80
142,144,58,1,4.50,4.50
142,144,81,1,4.20,4.20
142,144,114,1,4.50,4.50
142,145,68,1,4.00,4.00
142,145,98,1,4.80,4.80
142,145,109,2,9.70,5.50
142,145,111,1,4.30,4.30
142,146,88,1,4.40,4.40
142,146,93,1,4.80,4.80
142,146,116,1,4.30,4.30
142,147,35,1,4.60,4.60
142,147,39,1,4.20,4.20
142,147,95,1,4.20,4.20
142,147,96,1,4.30,4.30
142,148,4,1,4.60,4.60
142,148,14,1,4.30,4.30
142,148,26,1,4.60,4.60
142,148,49,6,26.40,4.80
142,148,76,3,14.10,5.30
142,148,92,1,4.20,4.20
142,148,93,1,4.30,4.30
142,149,3,1,4.40,4.40
142,149,48,1,5.10,5.10
142,149,52,1,4.70,4.70
142,149,93,1,4.20,4.20
142,149,117,1,4.40,4.40
142,177,39,1,3.60,3.60
142,178,31,1,3.20,3.20
142,268,106,1,4.30,4.30
142,268,111,1,4.40,4.40
142,272,34,1,4.20,4.20
142,274,75,1,4.00,4.00
142,277,0,2,10.00,5.10
142,279,115,1,4.50,4.50
142,280,6,1,4.30,4.30
142,284,52,1,4.50,4.50
142,285,40,1,5.20,5.20
142,285,51,1,4.90,4.90
142,286,65,1,4.20,4.20
142,286,68,1,4.30,4.30
142,287,83,2,8.10,4.40
142,287,100,1,4.30,4.30
142,323,30,1,5.20,5.20
142,323,34,1,5.00,5.00
142,323,50,1,4.50,4.50
142,331,77,1,4.60,4.60
142,332,18,2,8.60,4.50
142,332,24,1,4.20,4.20
142,332,33,1,4.30,4.30
142,332,40,1,4.10,4.10
142,332,59,1,4.40,4.40
142,332,66,2,8.60,4.40
142,332,87,1,4.40,4.40
142,333,11,1,4.30,4.30
142,333,95,1,4.10,4.10
142,333,112,1,4.10,4.10
142,334,112,1,4.00,4.00
142,335,62,1,4.40,4.40
142,336,33,1,4.50,4.50
142,337,0,1,4.90,4.90
142,337,13,1,4.10,4.10
142,337,23,1,4.80,4.80
142,337,60,1,4.60,4.60
142,337,72,1,4.20,4.20
142,337,83,1,4.90,4.90
142,337,101,1,5.20,5.20
142,337,113,1,4.30,4.30
142,338,4,1,4.60,4.60
142,338,6,1,4.50,4.50
142,338,14,1,4.20,4.20
142,338,15,1,4.20,4.20
142,338,20,1,4.10,4.10
142,338,31,1,4.50,4.50
142,338,46,1,4.50,4.50
142,338,65,1,6.50,6.50
142,338,66,3,13.10,4.90
142,338,67,1,4.20,4.20
142,338,72,1,4.20,4.20
142,338,79,1,4.20,4.20
142,338,100,2,8.90,4.50
142,338,113,1,4.40,4.40
142,338,114,1,4.10,4.10
142,339,9,1,4.50,4.50
142,339,19,1,4.30,4.30
142,339,21,1,4.50,4.50
142,339,22,1,4.30,4.30
142,339,28,2,8.90,4.60
142,339,37,1,4.30,4.30
142,339,41,1,4.70,4.70
142,339,46,1,4.80,4.80
142,339,47,1,4.10,4.10
142,339,48,1,4.40,4.40
142,339,53,2,9.90,5.00
142,339,57,1,4.10,4.10
142,339,58,1,4.40,4.40
142,339,59,1,4.30,4.30
142,339,60,1,4.20,4.20
142,339,67,2,9.00,4.60
142,339,68,4,18.40,5.10
142,339,70,2,8.40,4.30
142,339,73,1,4.40,4.40
142,339,81,1,4.30,4.30
142,339,84,2,8.60,4.50
142,339,88,1,4.30,4.30
142,339,92,4,17.80,4.90
142,339,94,1,4.30,4.30
142,339,100,1,4.20,4.20
142,339,101,1,4.30,4.30
142,339,103,1,4.10,4.10
142,339,108,1,4.40,4.40
142,339,109,1,4.90,4.90
142,339,114,1,4.60,4.60
142,339,117,2,8.70,4.50
142,339,119,1,4.00,4.00
142,340,1,1,4.40,4.40
142,340,8,1,4.20,4.20
142,340,9,1,4.50,4.50
142,340,12,4,19.60,5.20
142,340,13,1,4.40,4.40
142,340,22,1,4.50,4.50
142,340,37,1,4.20,4.20
142,340,51,1,4.50,4.50
142,340,57,1,4.70,4.70
142,340,60,1,4.30,4.30
142,340,70,1,4.40,4.40
142,340,72,1,4.30,4.30
142,340,78,1,4.00,4.00
142,340,87,1,4.20,4.20
142,340,88,2,9.20,5.00
142,340,89,1,4.30,4.30
142,340,91,1,4.50,4.50
142,340,106,1,4.10,4.10
142,340,108,23,108.70,7.00
142,340,109,1,4.70,4.70
142,340,111,2,8.90,4.70
142,340,112,4,17.90,4.90
142,340,113,1,4.10,4.10
142,340,115,3,12.70,4.60
142,340,116,1,4.30,4.30
142,340,118,1,5.10,5.10
142,340,119,1,4.40,4.40
142,341,22,1,4.50,4.50
142,341,89,1,4.40,4.40
142,341,108,5,22.70,5.30
142,341,113,1,4.40,4.40
142,342,22,1,4.30,4.30
142,342,34,1,4.10,4.10
142,343,96,1,5.20,5.20
142,349,69,1,3.80,3.80
142,350,23,1,4.10,4.10
142,350,36,1,3.80,3.80
142,350,61,1,4.00,4.00
142,350,117,1,4.00,4.00
142,351,22,1,3.90,3.90
142,351,35,1,3.60,3.60
142,351,36,1,3.00,3.00
142,351,45,1,3.60,3.60
142,351,66,1,3.80,3.80
142,351,74,2,7.70,4.00
142,351,83,1,3.90,3.90
142,351,97,1,4.00,4.00
142,351,98,1,3.90,3.90
142,352,2,2,6.90,3.70
142,352,3,1,3.80,3.80
142,352,13,1,4.20,4.20
142,352,21,1,3.70,3.70
142,352,22,1,4.00,4.00
142,352,24,1,3.80,3.80
142,352,25,1,4.50,4.50
142,352,33,2,9.50,4.80
142,352,40,1,3.90,3.90
142,352,48,1,3.70,3.70
142,352,49,1,4.30,4.30
142,352,57,2,9.10,4.80
142,352,62,1,4.40,4.40
142,352,64,1,4.20,4.20
142,352,67,1,4.00,4.00
142,352,70,1,3.80,3.80
142,352,72,1,3.90,3.90
142,352,86,1,3.70,3.70
142,352,88,2,7.80,4.10
142,352,91,1,3.60,3.60
142,352,97,1,4.60,4.60
142,352,98,1,3.80,3.80
142,352,104,1,4.00,4.00
142,352,111,2,7.60,3.80
142,352,113,1,5.00,5.00
142,353,6,1,4.50,4.50
142,353,26,1,3.30,3.30
142,353,31,1,4.30,4.30
142,353,40,1,3.70,3.70
142,353,55,1,4.10,4.10
142,353,86,2,9.00,4.60
142,353,91,1,3.70,3.70
142,353,97,1,3.70,3.70
142,353,100,1,3.70,3.70
142,353,101,1,4.00,4.00
142,353,107,1,3.80,3.80
142,354,19,1,3.40,3.40
142,354,32,1,5.20,5.20
142,354,36,1,3.90,3.90
142,354,42,1,4.80,4.80
142,354,56,1,4.20,4.20
142,354,64,1,4.00,4.00
142,354,101,1,3.90,3.90
142,354,107,2,8.30,4.40
142,354,111,1,3.30,3.30
142,354,113,1,3.80,3.80
142,355,16,1,4.10,4.10
142,355,34,1,3.20,3.20
142,355,44,1,3.50,3.50
142,355,48,1,4.00,4.00
142,355,68,1,4.00,4.00
142,355,69,1,3.60,3.60
142,355,70,1,3.90,3.90
142,355,83,1,4.00,4.00
142,355,92,1,3.10,3.10
142,355,99,1,3.80,3.80
142,355,103,1,3.20,3.20
142,355,110,1,3.60,3.60
142,356,41,1,3.10,3.10
142,356,55,1,3.30,3.30
142,356,62,1,3.80,3.80
142,356,65,1,4.30,4.30
142,356,73,1,3.20,3.20
142,356,80,1,3.20,3.20
142,356,90,1,4.60,4.60
142,356,115,1,4.10,4.10
142,357,12,12,46.80,5.40
142,357,29,4,14.60,4.50
142,357,56,1,3.10,3.10
142,357,71,1,5.70,5.70
142,357,92,1,3.10,3.10
142,357,96,1,4.10,4.10
142,358,1,1,3.00,3.00
142,358,5,2,6.20,3.10
142,358,8,1,3.80,3.80
142,358,16,1,4.80,4.80
142,358,24,1,4.80,4.80
142,358,25,4,12.90,3.30
142,358,28,4,15.93,5.20
142,358,29,7,24.50,4.00
142,358,32,1,3.30,3.30
142,358,33,1,3.20,3.20
142,358,34,1,3.70,3.70
142,358,37,1,4.20,4.20
142,358,40,2,10.10,6.30
142,358,42,1,3.10,3.10
142,358,46,1,5.20,5.20
142,358,52,1,3.10,3.10
142,358,54,1,4.00,4.00
142,358,58,2,6.30,3.20
142,358,60,1,3.10,3.10
142,358,71,1,4.20,4.20
142,358,77,1,3.00,3.00
142,358,78,1,3.60,3.60
142,358,80,1,4.20,4.20
142,358,82,1,3.20,3.20
142,358,83,1,3.00,3.00
142,358,84,2,8.70,4.40
142,358,85,1,3.60,3.60
142,358,87,1,3.00,3.00
142,358,96,2,9.20,5.80
142,358,107,1,3.00,3.00
142,358,112,1,4.50,4.50
142,358,119,1,3.90,3.90
142,359,0,1,3.00,3.00
142,359,5,1,3.70,3.70
142,359,7,1,3.80,3.80
142,359,16,1,3.00,3.00
142,359,32,1,3.20,3.20
142,359,51,1,3.20,3.20
142,359,58,1,4.20,4.20
142,359,73,1,3.00,3.00
142,359,75,1,4.30,4.30
142,359,90,1,4.10,4.10
142,359,92,1,3.00,3.00
142,359,93,1,5.50,5.50
142,359,101,1,3.90,3.90
142,359,105,1,3.80,3.80
142,359,111,1,4.30,4.30
142,359,114,1,3.40,3.40
142,359,115,2,6.60,3.30
142,359,117,1,3.20,3.20
142,359,118,1,3.10,3.10
143,3,21,1,4.10,4.10
143,4,93,1,3.20,3.20
143,5,33,1,3.90,3.90
143,5,105,1,3.70,3.70
143,6,30,1,3.10,3.10
143,6,34,2,7.00,3.90
143,6,68,1,3.00,3.00
143,6,69,1,4.30,4.30
143,6,95,1,3.10,3.10
143,7,42,1,3.00,3.00
143,7,44,1,4.20,4.20
143,7,88,1,3.80,3.80
143,8,21,1,3.80,3.80
143,8,37,1,3.20,3.20
143,8,73,1,3.50,3.50
143,8,75,1,3.10,3.10
143,8,87,1,3.40,3.40
143,9,4,1,3.40,3.40
143,9,9,1,3.80,3.80
143,9,15,1,3.10,3.10
143,9,17,1,3.40,3.40
143,9,18,1,3.20,3.20
143,9,28,1,4.60,4.60
143,9,31,1,3.70,3.70
143,9,47,1,3.00,3.00
143,9,50,1,3.20,3.20
143,9,51,1,3.20,3.20
143,9,60,2,6.90,3.80
143,9,65,2,7.50,4.30
143,9,73,1,3.10,3.10
143,9,74,1,3.60,3.60
143,9,92,1,4.30,4.30
143,9,110,2,7.20,3.90
143,10,7,2,6.80,3.50
143,10,10,1,3.70,3.70
143,10,11,1,3.80,3.80
143,10,13,1,4.20,4.20
143,10,15,1,3.90,3.90
143,10,27,1,3.10,3.10
143,10,28,1,3.00,3.00
143,10,40,1,4.10,4.10
143,10,42,1,3.10,3.10
143,10,57,2,6.50,3.50
143,10,59,1,4.80,4.80
143,10,61,1,4.30,4.30
143,10,64,2,8.50,4.90
143,10,69,1,5.40,5.40
143,10,72,1,3.60,3.60
143,10,108,1,3.10,3.10
143,10,109,1,4.00,4.00
143,10,112,1,4.00,4.00
143,10,114,1,3.80,3.80
143,11,10,1,3.50,3.50
143,11,16,1,3.10,3.10
143,11,20,1,3.10,3.10
143,11,31,1,3.30,3.30
143,11,35,1,3.40,3.40
143,11,45,1,3.30,3.30
143,11,54,1,3.00,3.00
143,11,55,1,3.80,3.80
143,11,57,1,3.40,3.40
143,11,61,1,3.20,3.20
143,11,67,1,3.20,3.20
143,11,83,5,15.80,3.30
143,11,85,1,3.20,3.20
143,11,96,1,3.20,3.20
143,11,107,1,3.70,3.70
143,11,110,1,3.00,3.00
143,11,118,1,3.10,3.10
143,12,1,1,3.20,3.20
143,12,4,1,3.00,3.00
143,12,11,1,3.50,3.50
143,12,20,2,6.60,3.60
143,12,21,1,3.60,3.60
143,12,22,1,3.90,3.90
143,12,27,3,9.30,3.30
143,12,29,1,3.00,3.00
143,12,31,1,3.40,3.40
143,12,35,1,3.10,3.10
143,12,36,1,3.40,3.40
143,12,37,1,3.20,3.20
143,12,38,1,3.50,3.50
143,12,40,1,3.70,3.70
143,12,41,1,4.30,4.30
143,12,43,1,3.00,3.00
143,12,44,2,6.30,3.20
143,12,45,1,3.60,3.60
143,12,49,1,3.00,3.00
143,12,54,1,3.20,3.20
143,12,59,1,3.00,3.00
143,12,61,2,7.40,3.90
143,12,63,1,3.40,3.40
143,12,65,1,3.00,3.00
143,12,68,1,4.90,4.90
143,12,69,1,3.50,3.50
143,12,70,1,3.00,3.00
143,12,71,1,3.00,3.00
143,12,74,1,3.10,3.10
143,12,75,1,3.40,3.40
143,12,76,1,3.00,3.00
143,12,77,1,3.60,3.60
143,12,79,1,3.10,3.10
143,12,82,3,9.60,3.40
143,12,86,1,3.00,3.00
143,12,88,1,3.50,3.50
143,12,89,1,3.60,3.60
143,12,93,3,9.60,3.60
143,12,95,3,11.00,4.20
143,12,96,2,8.10,4.40
143,12,97,1,3.10,3.10
143,12,100,2,6.20,3.20
143,12,102,2,6.90,3.50
143,12,103,1,3.20,3.20
143,12,107,1,3.20,3.20
143,12,112,7,31.60,5.40
143,12,116,1,3.10,3.10
143,13,0,1,3.30,3.30
143,13,2,2,6.30,3.20
143,13,8,1,3.70,3.70
143,13,9,2,7.20,3.80
143,13,11,1,4.70,4.70
143,13,14,4,13.40,3.50
143,13,18,1,3.40,3.40
143,13,19,1,3.00,3.00
143,13,20,2,7.90,4.10
143,13,21,4,14.50,4.40
143,13,22,1,3.20,3.20
143,13,23,1,3.50,3.50
143,13,27,6,20.90,4.00
143,13,28,9,34.50,6.20
143,13,29,15,55.70,4.70
143,13,30,4,15.30,4.20
143,13,31,10,37.30,5.10
143,13,32,5,16.10,3.40
143,13,33,1,4.10,4.10
143,13,34,1,3.10,3.10
143,13,35,1,3.60,3.60
143,13,36,3,10.00,3.70
143,13,37,1,3.50,3.50
143,13,38,3,10.50,3.80
143,13,39,4,13.50,3.70
143,13,40,1,3.40,3.40
143,13,42,1,3.60,3.60
143,13,44,2,6.60,3.50
143,13,45,1,3.80,3.80
143,13,46,7,23.00,4.10
143,13,47,2,6.90,3.80
143,13,48,2,7.10,3.60
143,13,49,2,6.30,3.20
143,13,50,2,6.60,3.40
143,13,51,3,12.20,4.70
143,13,52,1,3.40,3.40
143,13,53,1,3.60,3.60
143,13,54,1,3.00,3.00
143,13,55,5,18.10,4.80
143,13,56,3,9.00,3.00
143,13,58,4,12.80,3.60
143,13,60,1,3.10,3.10
143,13,61,1,3.00,3.00
143,13,63,1,3.20,3.20
143,13,64,1,3.40,3.40
143,13,65,1,3.70,3.70
143,13,66,2,6.60,3.30
143,13,67,1,3.20,3.20
143,13,68,3,10.30,3.60
143,13,69,2,6.50,3.50
143,13,71,1,3.10,3.10
143,13,73,4,14.30,3.80
143,13,74,2,6.60,3.50
143,13,75,5,18.00,4.50
143,13,76,1,3.20,3.20
143,13,77,2,6.50,3.40
143,13,78,1,3.30,3.30
143,13,80,1,3.30,3.30
143,13,81,1,4.30,4.30
143,13,82,3,10.90,4.20
143,13,84,2,7.00,3.90
143,13,86,2,6.80,3.50
143,13,87,1,3.50,3.50
143,13,88,1,3.30,3.30
143,13,89,2,6.60,3.50
143,13,91,3,9.50,3.30
143,13,92,1,3.50,3.50
143,13,97,2,8.20,4.60
143,13,98,2,6.30,3.20
143,13,100,2,6.50,3.30
143,13,104,1,3.50,3.50
143,13,105,1,3.40,3.40
143,13,108,2,6.60,3.60
143,13,109,1,3.40,3.40
143,13,111,1,3.40,3.40
143,13,112,7,25.90,4.20
143,13,113,3,9.80,3.60
143,13,115,1,3.30,3.30
143,13,117,1,3.60,3.60
143,13,118,3,10.60,4.50
143,13,119,1,3.20,3.20
143,14,3,2,6.30,3.30
143,14,4,1,3.10,3.10
143,14,10,2,6.40,3.40
143,14,17,1,3.60,3.60
143,14,20,1,3.00,3.00
143,14,21,2,6.40,3.30
143,14,23,2,6.50,3.40
143,14,24,1,3.10,3.10
143,14,25,1,3.40,3.40
143,14,27,2,7.80,4.20
143,14,29,1,3.00,3.00
143,14,31,1,3.10,3.10
143,14,32,2,7.00,3.80
143,14,35,1,3.00,3.00
143,14,37,2,6.70,3.40
143,14,38,2,6.30,3.30
143,14,41,3,9.50,3.50
143,14,45,3,12.90,5.30
143,14,47,3,9.80,3.50
143,14,48,4,13.70,3.70
143,14,49,1,3.40,3.40
143,14,50,1,3.20,3.20
143,14,51,1,3.00,3.00
143,14,52,1,3.20,3.20
143,14,56,2,6.50,3.30
143,14,57,1,3.10,3.10
143,14,58,5,17.40,3.80
143,14,59,2,6.30,3.30
143,14,62,1,3.60,3.60
143,14,64,1,3.40,3.40
143,14,65,1,3.10,3.10
143,14,66,2,8.20,4.90
143,14,67,1,3.30,3.30
143,14,69,3,10.30,4.10
143,14,70,1,3.50,3.50
143,14,74,1,3.00,3.00
143,14,75,6,20.20,4.00
143,14,76,3,9.60,3.40
143,14,77,3,9.50,3.30
143,14,78,2,6.10,3.10
143,14,82,2,7.30,4.30
143,14,83,1,3.10,3.10
143,14,84,4,15.80,4.60
143,14,85,2,7.50,3.80
143,14,88,6,21.60,4.30
143,14,89,1,4.00,4.00
143,14,90,2,6.70,3.60
143,14,91,1,3.20,3.20
143,14,92,1,3.00,3.00
143,14,93,1,3.20,3.20
143,14,99,1,3.30,3.30
143,14,100,1,3.20,3.20
143,14,103,2,6.70,3.40
143,14,107,2,7.20,3.80
143,14,109,2,6.80,3.60
143,14,110,3,9.80,3.40
143,14,111,2,6.70,3.70
143,14,112,2,6.50,3.30
143,14,115,3,9.40,3.20
143,14,116,1,3.10,3.10
143,14,117,3,10.40,3.60
143,14,118,4,14.20,3.80
143,14,119,2,6.00,3.00
143,15,0,3,10.60,3.90
143,15,2,1,3.10,3.10
143,15,3,2,6.10,3.10
143,15,5,2,6.70,3.50
143,15,8,1,3.50,3.50
143,15,12,1,4.20,4.20
143,15,13,1,3.40,3.40
143,15,14,1,3.20,3.20
143,15,20,1,3.40,3.40
143,15,22,1,3.90,3.90
143,15,23,3,10.00,3.80
143,15,25,4,13.90,4.50
143,15,26,2,6.30,3.20
143,15,28,2,6.20,3.10
143,15,29,7,28.30,4.80
143,15,31,2,7.00,4.00
143,15,32,1,4.30,4.30
143,15,33,1,3.10,3.10
143,15,35,3,9.30,3.10
143,15,36,2,6.20,3.20
143,15,37,1,3.50,3.50
143,15,38,1,3.30,3.30
143,15,39,1,3.70,3.70
143,15,40,2,6.20,3.10
143,15,41,1,3.10,3.10
143,15,42,1,3.00,3.00
143,15,43,1,3.30,3.30
143,15,44,2,6.40,3.40
143,15,47,1,3.50,3.50
143,15,49,1,3.50,3.50
143,15,51,1,3.10,3.10
143,15,53,2,6.60,3.60
143,15,54,2,6.00,3.00
143,15,55,2,6.30,3.30
143,15,56,1,3.40,3.40
143,15,57,1,4.40,4.40
143,15,58,1,4.70,4.70
143,15,59,2,6.20,3.10
143,15,60,1,3.10,3.10
143,15,61,2,6.10,3.10
143,15,63,1,3.30,3.30
143,15,64,1,3.40,3.40
143,15,65,1,3.40,3.40
143,15,66,2,6.80,3.70
143,15,68,3,10.70,4.50
143,15,70,3,9.60,3.50
143,15,71,1,3.20,3.20
143,15,72,2,6.50,3.30
143,15,73,2,7.10,4.10
143,15,74,2,6.70,3.40
143,15,76,3,10.50,4.50
143,15,77,5,18.60,5.00
143,15,78,1,3.00,3.00
143,15,79,2,8.20,4.90
143,15,80,1,3.10,3.10
143,15,82,1,3.70,3.70
143,15,84,3,11.40,4.30
143,15,86,2,6.60,3.40
143,15,88,3,9.60,3.50
143,15,89,3,9.10,3.10
143,15,90,3,9.50,3.20
143,15,92,1,3.10,3.10
143,15,95,1,3.10,3.10
143,15,96,4,14.60,4.00
143,15,97,5,16.70,3.80
143,15,98,1,3.10,3.10
143,15,99,4,12.90,3.50
143,15,100,1,3.10,3.10
143,15,101,1,4.30,4.30
143,15,104,1,3.10,3.10
143,15,105,8,27.90,4.70
143,15,106,1,3.50,3.50
143,15,107,1,3.90,3.90
143,15,109,1,3.00,3.00
143,15,110,1,3.60,3.60
143,15,113,6,19.50,3.60
143,15,114,1,3.40,3.40
143,15,115,2,6.10,3.10
143,15,117,4,13.20,3.60
143,15,118,5,16.10,3.40
143,16,2,1,3.10,3.10
143,16,3,1,4.30,4.30
143,16,5,2,6.90,3.90
143,16,9,1,3.30,3.30
143,16,10,1,3.80,3.80
143,16,12,1,3.80,3.80
143,16,15,1,3.70,3.70
143,16,17,14,51.90,5.10
143,16,19,6,24.00,4.50
143,16,21,1,3.60,3.60
143,16,29,1,3.70,3.70
143,16,30,2,8.80,4.50
143,16,31,1,3.60,3.60
143,16,32,1,3.10,3.10
143,16,37,2,6.50,3.50
143,16,41,1,4.20,4.20
143,16,42,1,3.80,3.80
143,16,48,2,7.40,3.80
143,16,51,2,7.20,4.00
143,16,52,1,3.30,3.30
143,16,53,2,6.40,3.40
